label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
open,0.43316548051531983,0.49389243286476237,0.3941559366358347,0.25019389825070604,0.5200459631413729,0.5608905356254632,0.5262066809086725,0.3050438282245633,0.4649150569923525,0.27816522399489185,0.6369701107654184,0.3913945417881914,0.6255403609459896,0.5945869643684145,0.40994096474639385,0.3867215048732255,0.5350370216386339,0.4155675962816929,0.5102484642158207,0.45171724091930815,0.32188415855343666,0.2769531980875541,0.5226684248494597,0.44384422536693746,0.44469101830858676,0.5695863839093785,0.6173442276632445,0.47274552786381907,0.46594012930901385,0.5500143033113883,0.36430644303004245,0.5223153054747697,0.5551885971822154,0.5680230208417629,0.3063247297497535,0.4238644730191059,0.4121736747176533,0.5099886954409213,0.5480744579767984,0.6496710407445981,0.4505034519631927,0.4502427501690786,0.6149672018878747,0.5296576938530305,0.6267651511187974,0.5288728003009836,0.3842883381286729,0.36668716452221933,0.34484877509410705,0.5662051834758474,0.6188596823087008,0.6849362141386381,0.584310533232324,0.6162838577534986,0.44199836673463155,0.38435841832561435,0.5850079332417554,0.5417680752239401,0.5107444374340893,0.538737148063299,0.5323185482458206,0.6283816859853562,0.6294985584816956
open,0.5544220352340347,0.5845802872562929,0.5514062552424775,0.45388302679653814,0.575656467491314,0.36055049311407383,0.6053891552295884,0.3805477060233965,0.5285803286794732,0.4154846041573841,0.5553388983074427,0.4966074774072091,0.34052440418366675,0.5420699631018479,0.44220792231672895,0.5881146720813369,0.5001325688734407,0.5395420985388039,0.4042431044984788,0.4410667768572638,0.45413613638989153,0.5856702480242556,0.6677377087805489,0.41948282482571236,0.607684814465768,0.2830322582274298,0.38058105989077107,0.4041221543813225,0.36474913105592777,0.341641161021242,0.5412998912137797,0.47859323022721384,0.5379405397605109,0.5690472686121513,0.5265616993172534,0.5657763176150373,0.4930467713757731,0.3813006611694255,0.6057814180820796,0.4410887867218873,0.4064403701237574,0.4822082124195602,0.4087189080703487,0.4582569618010568,0.5344053921563466,0.5348341739246127,0.41021699335743705,0.45122946270512554,0.6074333004770244,0.5496400117733942,0.7075065039348541,0.6180128173741528,0.614429306855994,0.3612131449544198,0.5763860351633423,0.49468931983030895,0.44490181964617503,0.5168015340532528,0.5945211534611483,0.5500831591004212,0.412152619865794,0.5742458913592621,0.4362412457924036
open,0.5216683118964286,0.46966499325228656,0.47811337482643745,0.576624297504051,0.3959806280184102,0.6945195074276933,0.31789139307055037,0.4402332316745143,0.5370211889941741,0.558431416643531,0.4899524279428295,0.49426092969984575,0.5410550085327617,0.47689305225423195,0.6393181257934906,0.5839349114231602,0.5872824351005634,0.4033843276629583,0.4920611575594297,0.4699534051279296,0.39943986243105345,0.5360164183945767,0.44623542422201834,0.5655403829850237,0.39298084371056685,0.6719040612841821,0.41036673414079383,0.5219302337200437,0.5791859310388068,0.4429359569799887,0.5852468643432951,0.3770816402199584,0.645211769918256,0.5014149264965758,0.440358859203112,0.4700818227572566,0.5808919269392719,0.4415544708149562,0.42506423105772223,0.4778463402416262,0.3823037887230032,0.6820543907941816,0.44336054087852766,0.5831616786180404,0.5209470083647773,0.40154659495180317,0.49940452907872707,0.5784002779310748,0.48117386649136934,0.6193112945851028,0.6021515392781864,0.5918914854658329,0.4540343227727003,0.3920157552218513,0.4386412394637206,0.5196240940666721,0.5545786713532356,0.28284285952395527,0.499188679838825,0.5158089225323185,0.47224557436844483,0.6291273839015878,0.542178007425087
open,0.6310191908080898,0.47840394796497676,0.5937477492506925,0.663506639452752,0.6311693449272662,0.3907858406571267,0.4746323922457619,0.46548352945502036,0.5489254535076328,0.5686353555014533,0.41611073259742637,0.5067838513916938,0.2980072667843864,0.644194500580189,0.44876257593233065,0.5055863939844497,0.4690350286011939,0.6146027575013415,0.21624935586026212,0.4983389657674091,0.48941812425023024,0.45463636124083173,0.6726226545635633,0.4112670541144229,0.5771796177235662,0.5356252788706084,0.6261519252535516,0.4332810915222495,0.42670311008762407,0.6096069907477398,0.542532130833011,0.3455062653323241,0.44606949855367295,0.5386382653848061,0.5837764221546589,0.4320769346807045,0.20857440101830588,0.5523223185737033,0.37796793100560244,0.2982661201877589,0.2167674075015859,0.5813980860197742,0.5128617450404966,0.47743436192877486,0.6389024362962762,0.5637324683023073,0.6616300042721917,0.36072645278330034,0.49654493760460366,0.33832866250519855,0.4770617668144533,0.4751384146233323,0.562661363726307,0.5045563881141898,0.5623407138279916,0.5703440133138894,0.7154928677383142,0.4684703344713876,0.4058977299333621,0.5246083615316409,0.41977199728604564,0.6481960768436537,0.47167819610547673
open,0.44344236321260094,0.45286842788488824,0.5718417423471641,0.48422530167685146,0.4358333179869618,0.6665351917623531,0.414383015933825,0.5035566074032993,0.565230615161023,0.33686648895829263,0.5480260501405925,0.39448923245195505,0.5822782780834003,0.40373489880810237,0.5692769031848861,0.6105833066294712,0.5861436525632805,0.5251316648238102,0.47686990570703003,0.4423580423665156,0.6471034690817103,0.4300504779832357,0.3962933926430004,0.566536893503283,0.42038631968135043,0.4049936502533873,0.35563957378302347,0.4517090160539482,0.4917284976103507,0.5243091727660699,0.5951306244299484,0.5526897923665793,0.480912778044682,0.480180432362028,0.5510157468915183,0.627257016292857,0.5126314199483201,0.4530869145789591,0.40071339989144544,0.3554794735587774,0.5666269672043523,0.5577978523639557,0.5577363525106661,0.4871340553647944,0.640693474589175,0.45158815054151824,0.5955269237207206,0.4961257105010457,0.43916492353206626,0.5592530307317761,0.5409636118683994,0.5356972759266926,0.5081278422056199,0.4962106918283169,0.7388371992870438,0.6184256645196173,0.5722826894985512,0.5111799158203388,0.6007157200596669,0.5517994776391452,0.5026204752774036,0.4696435674734085,0.4919082662337312
open,0.18295742641219442,0.5210600839297642,0.451152391988964,0.6592669998282884,0.5019344070811754,0.3811036580465038,0.4950119845871882,0.3953878914937496,0.5473407415712467,0.5290947364339486,0.5957839631108268,0.42091182083054346,0.5034008096228146,0.3634978204573365,0.5701494781924714,0.5518871180440122,0.5495805021027571,0.5001619031356941,0.541477289078879,0.6604339108308597,0.4714905742957986,0.5138645183710084,0.39138737008185903,0.4131739038401668,0.5097813293093307,0.6103933546701907,0.47437191757484276,0.4764083470687876,0.45931147554956253,0.4465243329155677,0.5294971455708821,0.35027423548213554,0.6280939576666728,0.43345777018705395,0.5721903485438141,0.3730001402606124,0.5668840130546218,0.5671944607814497,0.5384202072005897,0.4005571478200208,0.5249548189598077,0.3816943815265611,0.47472367449038144,0.6029413100955326,0.5796701927070742,0.5015182942540433,0.4025193424077158,0.5645587712174194,0.5019381237698025,0.26796844017695765,0.5782629826316519,0.49757671661303077,0.6202451247983072,0.39047294811571953,0.18232961868039993,0.5279083858345185,0.5291563676681973,0.3309328372393548,0.4021500454133394,0.7755217743719902,0.46943893858461966,0.5730958976376216,0.4349340172631616
open,0.2909697101146843,0.4829741753204094,0.4734395439713895,0.46001217613316286,0.48853591644936073,0.5264268271645637,0.48498830487461936,0.37359938320526365,0.5486184791561939,0.3050628244677577,0.29496425427157996,0.5739180494701568,0.5507020272135357,0.4942604634925964,0.36045514952449276,0.4292089059325925,0.4737253252313496,0.34041060314258864,0.4260971341976767,0.565233033817668,0.6427305364289216,0.45805652473414493,0.5756488354316098,0.3085939929412532,0.5659451241113611,0.4196051585272519,0.530734561670797,0.47522475817602905,0.6320414009783835,0.41255643516600815,0.5627606297561831,0.47204925367034667,0.4841694521990336,0.481614610684079,0.4154326895505887,0.49859010340933285,0.49373517778781784,0.5241240248406729,0.5084505145692862,0.5797994549612236,0.5923508616047368,0.3949376678172199,0.5868772500590771,0.3813663572890146,0.5587855888137735,0.5619738784702869,0.30886831083374955,0.509297924652941,0.4531503886639684,0.4241234742064625,0.6350852330699006,0.43463208593625813,0.419362307088195,0.5075694940005093,0.5685589746298416,0.4858351413989873,0.6166370545669252,0.553097566196409,0.282178868026857,0.4470533036492992,0.4438157900648301,0.5479360953429422,0.2375182943625888
open,0.7549009708717722,0.553102609489421,0.5148876803917691,0.6181567716419146,0.7343654052812625,0.5870746644588403,0.594881309647162,0.5130690024464383,0.48584742466330516,0.4524204555995099,0.4173888008285458,0.4312985900300503,0.3649444035657017,0.49241285493149767,0.3315332422773613,0.519091652414371,0.4963669391957658,0.5146935298386688,0.44778684299800076,0.8076860370180503,0.6360115900180313,0.37554574999152773,0.5232868087426898,0.43919938570626765,0.3985520273292586,0.3659927928876065,0.5432216690759254,0.4318619764930426,0.5967826024025205,0.5993782214530439,0.637391438521145,0.41476132339258964,0.547536561069201,0.5632454216642301,0.4525821824896035,0.4228228042607125,0.6609520665775973,0.5227495875732053,0.5635967750711738,0.41779239881720726,0.37807155334778064,0.44305502255078894,0.4875978612610003,0.3935779993182651,0.4990155191349617,0.33114948119315,0.3879952577530128,0.5670911248276875,0.5603790520277894,0.46081232346131334,0.3982235690923047,0.3972596448473989,0.4626731754058686,0.5644518491645292,0.5928245691344325,0.4503468264518031,0.3846507574015216,0.5267843637866333,0.41764650293741507,0.44817473611387976,0.6325276090437038,0.5827115428565768,0.5157974312251452
open,0.3728080998887277,0.5211396567470659,0.6062657290787526,0.46243663342344643,0.6351114089986716,0.6292745289518207,0.6663732832143474,0.5305243126531353,0.5587391699806012,0.641418728833109,0.5447393937068976,0.44987658922097873,0.45514571634721385,0.523855495377374,0.3709438578053781,0.4856741084635807,0.6096547118230253,0.2808746148834719,0.6534482101794515,0.6122374218703159,0.45402353841695237,0.5543390827871809,0.5003147726906326,0.6229990368438683,0.5982683142769941,0.3599929276816991,0.5587262413464177,0.47943721463567524,0.50828325705181,0.42718280990301843,0.6748137069120835,0.6040061819902576,0.42602288360270324,0.36653893930897674,0.4614327369022152,0.5434502646091306,0.5240205843946223,0.6253132824768244,0.5789919722180852,0.5969569025752907,0.5326855400610437,0.36107012697890095,0.48043014688530983,0.6060089739908665,0.4948477071475354,0.5503090368623746,0.4681251684753867,0.3970188151458155,0.48766559359538897,0.5309047443032654,0.43443122805385564,0.47642887551433316,0.4060536758014017,0.6119244917564096,0.4705544242411966,0.6452755545126183,0.6528747850540908,0.4918954035278256,0.39915512674526504,0.2914102122266663,0.3527962926973208,0.362616517510134,0.6378469627461505
open,0.5115824587226946,0.5389604524091988,0.2779578991064874,0.38020335707827385,0.5887079776446287,0.5286774112382586,0.4852794721314403,0.5564842358600123,0.6635797806135815,0.47789575364629494,0.5069369802658069,0.5192596918731305,0.7392109635273992,0.29006437355809744,0.5683223014788807,0.4885197751240936,0.556677172618418,0.43426274460052755,0.49510349691415495,0.5711410579465495,0.8112910201043841,0.5808036189402072,0.41519344019694915,0.4576240317977297,0.4546585891616146,0.3204356827369985,0.4669909808298563,0.5732829081821745,0.3725767880923205,0.6048482651050593,0.5487774821084338,0.4265766678028962,0.4858470362662153,0.6598321807641033,0.5733547813505866,0.5008783654898148,0.47623166830390157,0.507660907045166,0.44882364420576965,0.28952504942809854,0.704217791053473,0.5155324999199401,0.5398147265122537,0.49420922501230913,0.4264883199275412,0.4814075519051229,0.34006052378056884,0.7277086498053305,0.3765488001577604,0.39680337161528206,0.45597407956135994,0.6288075724852378,0.5014508999262655,0.37638642039695375,0.625433836075734,0.5731000626785482,0.5538434957216453,0.571573424117084,0.7394361900582451,0.7185094895036113,0.4313284656996705,0.6623884992811152,0.53831681897589
open,0.5499095816137749,0.3307729168356671,0.48296142346118043,0.4187176409663435,0.5828058814893309,0.6071080500402806,0.29255136489836886,0.49779651359957294,0.6121861504794253,0.4813321037686555,0.5729063645002365,0.5351165467627084,0.5341660231952626,0.4728685021931702,0.37834191958642904,0.3878469852574973,0.5709352514455317,0.5019458255518883,0.48614877553927754,0.45761099576776476,0.46948111545192484,0.6046911794488139,0.4664755918131973,0.36589352866984315,0.5743651775540173,0.4795123336135283,0.5031395865532776,0.6607578306399511,0.49794394426494926,0.5289183673118726,0.38210765087016746,0.478033054764904,0.5609526045208602,0.3444626266158758,0.5200845093115709,0.5100791072644806,0.504128745558744,0.6037158898658244,0.5334438514848522,0.6478071898356444,0.4006410484405964,0.5135924567218348,0.5084466786389947,0.393074550624492,0.5956295002091346,0.7324673305852818,0.4982993925516169,0.5505021088273767,0.5084518475815327,0.4286415330092824,0.3179239722197984,0.42942265169046345,0.3608041619048269,0.6704102078059118,0.48848903060767607,0.46540806709528293,0.5889153824787806,0.3878248897144112,0.4233135961995448,0.5068072269248621,0.6028768991423481,0.5501685045168788,0.5248325142515882
open,0.5078117735236016,0.5400235855526775,0.5201652905129255,0.3970027725223064,0.5046079221633152,0.39263113410822476,0.5081082542900823,0.45193520585117586,0.7539381622782861,0.4960105616248288,0.3595760433738411,0.48658197893230754,0.5519358745637888,0.6673363946152524,0.44105476000612814,0.341757202597636,0.5816837011430981,0.36194012941003484,0.45638445584925147,0.4742379514489006,0.4930366546699892,0.5689164457074336,0.4316365717713612,0.47262707478332394,0.49857296470506113,0.5149597957518788,0.5097827174707923,0.543600577522258,0.5843839509641737,0.5392634115650968,0.5453585523509219,0.3417776833253522,0.505022769916568,0.5479507548001609,0.572894119457045,0.4307649225766206,0.43409607251113547,0.44258993247164014,0.5536413899891344,0.6033881054924208,0.4592539892708398,0.5907962313627049,0.5123479809164594,0.4875714222837564,0.4788615770182031,0.5746611364602157,0.532557781678707,0.7275825427647638,0.4147775357002676,0.5518101702029976,0.4470798990188487,0.4130713013011356,0.4989132862965028,0.5137352479407036,0.7918173555060093,0.4815854184316798,0.3869821270515317,0.5273010717494385,0.2925359962453632,0.4908043217395734,0.501602528229516,0.5794600382945212,0.5973622249427847
open,0.44964303810922823,0.4849385985370067,0.4233879169389329,0.3871937445192306,0.5309894779380635,0.37264144514034003,0.45853730994281366,0.40048260401007624,0.554968318629026,0.6801430099266488,0.36984120171966683,0.31469815171024307,0.48751131146499327,0.5015697795957759,0.5218659306757297,0.4553679484765655,0.4799360701174568,0.5367510410540602,0.6040430892644839,0.3044951229681717,0.4631060560968538,0.5213808793941064,0.4082023895389264,0.67311696317673,0.4364590119771263,0.4958707312992717,0.555602209684229,0.44087152111981054,0.31534269521955827,0.4571345473083467,0.602944055592704,0.46631048732148617,0.41535656985410213,0.5925672209502721,0.4669225103976947,0.4489839186349783,0.5149456089663309,0.5770750209618787,0.7381713531732546,0.5827236107657423,0.6159839966388344,0.44940338010121444,0.39741318940305237,0.5062331349619122,0.5107169915259596,0.39214872586354027,0.48247054700959874,0.5399317601719131,0.536039339501808,0.5504287853384272,0.5290964730137443,0.44929913407299443,0.44860993733511567,0.3801048602006124,0.6784775039185095,0.5013450364619293,0.4775146944205148,0.40712079185475414,0.7935657902327778,0.39266719677771045,0.45711520743939266,0.5415836836286061,0.5600212965744278
open,0.5957932055215684,0.6807608507769263,0.5506157655460713,0.39439692000333326,0.47430548748782186,0.5307832372513885,0.7068226041505824,0.3602194521575703,0.6202576505225228,0.5179914369546417,0.583783053522948,0.4898005283364068,0.41575673698736737,0.5750872779401333,0.5654431027105621,0.5972056965739722,0.49866953646213646,0.4400177976680151,0.3441213004976158,0.5819373268139406,0.5423889482443986,0.40342173671360404,0.4461426326703376,0.45332411880485596,0.3517015568017582,0.4182317603394866,0.3866169643193646,0.4587520988112063,0.4261302501670437,0.3372995079133251,0.7022590230569481,0.625254073102923,0.4220980578480014,0.527242139665361,0.5417465089821295,0.6191085854773477,0.41813949733399214,0.6092106783982426,0.4452094695793065,0.36641375958313865,0.5724136559314498,0.6290758424122428,0.7587908973530685,0.38002747349097865,0.5698919685080789,0.4590198756206467,0.5783358710524031,0.3529510448768749,0.37372302243014355,0.42241251768335164,0.5078964045668084,0.43589187334616447,0.565905434391342,0.6026894618257914,0.5599577541245355,0.6618787639660868,0.5415826629455343,0.37831032896598327,0.636337651353834,0.43948437643940025,0.591041849968557,0.6573734216555106,0.5456688010730399
open,0.35038411868353503,0.40817878334902086,0.6322744466885135,0.48308773143571837,0.5079573534942166,0.5758824416163609,0.5696322862080323,0.5278799812385461,0.47913316287795343,0.46873315542676425,0.5857898825291343,0.5553569531067793,0.47426999993822105,0.6082112312993141,0.48709658848702164,0.41483378256656067,0.4241029301096655,0.4021259163690234,0.4727589983396313,0.6233724278336193,0.4194904818969491,0.5188475761018103,0.4343310654372587,0.47396909587285624,0.34899587880147476,0.4779461770843463,0.4806294620195038,0.5540287944035696,0.522328091325537,0.3801607875047955,0.6084198244043543,0.5210303040221995,0.5198393517177486,0.4990817646614861,0.44822425527777804,0.5217802339748726,0.5475588435928582,0.32531043086544453,0.44612391626539044,0.47450530295964105,0.5256170605694278,0.6193311005927126,0.42282591854032175,0.4502038153182158,0.44874658893534497,0.41984724098954584,0.4652813504887737,0.5770802219987972,0.3946164504635654,0.5427814395152903,0.32980977699816644,0.4438662003557794,0.4670510699782014,0.6674859672914065,0.4725197695247312,0.27987565265490816,0.30011110931387497,0.5034029586346681,0.5613770855789909,0.5375455857627253,0.516757010580099,0.6162259597505667,0.4460408779262868
open,0.5894910556026826,0.3367985114973583,0.4095052167061934,0.31929586050681835,0.4725154699330208,0.49537387827336576,0.511410149222652,0.5061883352887135,0.4072446669188272,0.4809759155586784,0.35025533313942514,0.636322897513225,0.4696373927101999,0.4511113880956309,0.6588940328444083,0.37577534664507706,0.3874412885968031,0.39037796751314346,0.4932128618300518,0.5431631629637598,0.5739675468117834,0.7571995317494968,0.2750567545799236,0.5608735589124417,0.44428694274277686,0.44135848511112263,0.43802278717461224,0.40912303291920266,0.6684524834603451,0.5842297327013903,0.5023195978557374,0.6351015752487,0.3487471034701124,0.3669294868669074,0.2822032267805312,0.43005854598767124,0.5161698526704753,0.5102858577932334,0.514934191105988,0.3588943168933918,0.5803154742614022,0.5239627518238998,0.5733054281465999,0.31072378224099484,0.5311490858797789,0.3812234760082473,0.4602676747448638,0.5534364898636384,0.5091093606255913,0.4148460020220681,0.5006273156184419,0.3468464684756357,0.6150267395898297,0.47947159805037487,0.6118549944255326,0.4473468312903957,0.44764240115934173,0.42358132133621534,0.5876173931693075,0.4290568842671524,0.5644595432415176,0.461754760233071,0.302403670010838
open,0.4429685932213534,0.38208917856371516,0.5033902723682337,0.380959226432551,0.5925975100714617,0.4908924139646973,0.4822404005241261,0.5655892137787583,0.5963906934075862,0.49799012482303484,0.42287997004507094,0.322603038388787,0.431395024296482,0.4382787753352038,0.5107057452992296,0.4654853118861973,0.5687932972051428,0.43870167287293105,0.4942958833147058,0.618398744319689,0.5341825213954966,0.49399624583114354,0.4398055558064823,0.4366768603285023,0.4149386747048052,0.4458993134217101,0.5755665838744315,0.4778111728707731,0.36502269306187685,0.6768169293059784,0.5319965191145163,0.359305659948683,0.4558151072759176,0.5110886382828418,0.6704592093297377,0.3891887541741131,0.5976040719355946,0.6399486426972343,0.437134569492543,0.47224863811397666,0.396369075262623,0.4796538858919695,0.4963410025657069,0.565964999808237,0.6090183471020447,0.4251903935378353,0.30326749357740057,0.4978755220723758,0.529353752996864,0.5249417687685042,0.4673326752490956,0.5124752099663934,0.6515444808352248,0.538173416896251,0.46266315749969156,0.4499802182904004,0.48301476423222695,0.663673996183064,0.48166992904738026,0.49802056554792923,0.4517686429063697,0.6098983357441965,0.6959837254744675
open,0.5450613049431389,0.5082772903785425,0.5036782833174235,0.2615693211214254,0.5745150864284817,0.5134166415995843,0.5428342050660725,0.4288537805916295,0.4615543121022908,0.4588975063496827,0.6021622984073038,0.4621240163396907,0.7082660322109797,0.5430862419015038,0.37243173400042684,0.4871453706748043,0.43483248778435846,0.2805617530179976,0.659947094011379,0.5703142542220004,0.5533207317899312,0.5165403660299704,0.36179824313075626,0.4516382860444563,0.5841780774784013,0.39487799702174975,0.24682306837491863,0.4772893992219074,0.48582424459724616,0.5135563416414709,0.5728518643514536,0.5637605812231209,0.5258769805243921,0.6195531388086709,0.3481030219186685,0.5504581814477391,0.5626538363336943,0.37604377139197603,0.34971293913176105,0.42540578735243983,0.4338458557484708,0.575341946350243,0.4385461216308905,0.4143651481718796,0.4388366263305441,0.6118632334154211,0.5013043374376952,0.4820748974643088,0.4889994501298949,0.6292060334326522,0.42508282733967584,0.6315508290940104,0.5210496298921503,0.48395806180246526,0.7500900497934282,0.39443605102014034,0.4646314240432994,0.3767568760836,0.5952461970536169,0.668918893365168,0.6669922781404639,0.6223948753146005,0.4802379532204034
open,0.46347590225101537,0.33288302275059345,0.7035873535181792,0.5468978078148468,0.45080430951305167,0.6328056888986968,0.4027235483239999,0.5406622034222675,0.4827370865709165,0.5638677139880302,0.49364264608138786,0.35490721088887756,0.5075576372670038,0.6048864141875362,0.4970783594146015,0.5775115121589086,0.3954470514325947,0.4973739206730148,0.4375489544911423,0.574698084010471,0.5031491562261996,0.5690073676336612,0.6087710426157866,0.5691618575121389,0.5273118434293644,0.4001787741488595,0.49972138893330986,0.44669095979841666,0.46559360432957736,0.4625465849249749,0.40200744252177556,0.304266141086601,0.43318569516722333,0.5193379451924159,0.365182295457251,0.5015682236471625,0.6900268424310965,0.602305655525224,0.664354150912053,0.5391127876932726,0.6167509822986446,0.42760352695322124,0.43556597329780156,0.2260859793862527,0.6186145474042299,0.6540323979819886,0.444682275465273,0.4746048293602765,0.4246137886309038,0.5382653551477492,0.6124932545303241,0.3257228026118959,0.5409438530642252,0.4723328228280855,0.5113394391966689,0.5458994001674291,0.4811797561227179,0.48964131465942196,0.4786124832445361,0.5970316201788282,0.5418759960127497,0.5220583537737361,0.37290482789077173
open,0.46214202567868456,0.5898669160339174,0.5037696573123923,0.5659531469589139,0.6766511800327634,0.6038606069208816,0.5093158337699742,0.4489010829804273,0.24464504039441015,0.48316150775271477,0.4673987504183151,0.5390366194395375,0.48460947730253123,0.4679614940563206,0.3220601069492779,0.4060032170849933,0.5476651040800558,0.6715907631132695,0.49024746162543764,0.5327811073574124,0.5952478156952805,0.418910606379975,0.5366814043285443,0.42595098936678416,0.5864824438491012,0.5151403047951733,0.529845181398144,0.4217401402581411,0.5707032359610785,0.7084712921231016,0.39920883045717936,0.4660240992352476,0.5231607474168092,0.5786406211995816,0.4440453714710531,0.216696970985726,0.6359189494164025,0.5760506119584142,0.3257052469513335,0.4392431208220444,0.6568182429527326,0.6447796418457866,0.5938640022678945,0.48238875660401376,0.508298741881251,0.48690741948738736,0.6128239783268837,0.41241575935048896,0.4194200345115795,0.6010274586836015,0.4955638544488438,0.6378467355453808,0.43284877930194543,0.4945221639661175,0.40775870151560467,0.5007362681423567,0.3521453063001201,0.45123665790450374,0.35637461350718824,0.5693923233191258,0.5716589339759651,0.32697372695156546,0.6333885745500573
open,0.7497415126419854,0.5046006386736341,0.4358885739775355,0.7824330591003046,0.3681031501697489,0.5020106466869099,0.5179622272631923,0.6345147620452415,0.5359738975126789,0.4501366104211548,0.40488156296120437,0.46581781797538646,0.3993072639054856,0.5047825319784683,0.44358038201395134,0.3505962206710249,0.6255145788374904,0.4502327476570961,0.3731863195024687,0.48317408655124583,0.5068371565967659,0.32535332744209666,0.5331647667125763,0.39528424313097354,0.6711028809190788,0.5523960512076734,0.46001000098906836,0.42548322296826496,0.4895032292436376,0.561279074158329,0.49745058714148005,0.4782841192863143,0.5058370290817895,0.43961410687630453,0.46567940731569624,0.2914207561094996,0.5973726230852368,0.5298797780321762,0.42265441559665695,0.6898734981355239,0.5087016480392387,0.39638564280248034,0.5856737421470458,0.5398048216509262,0.5394579985484219,0.45742443953484097,0.5450495723778035,0.47382417097789054,0.5555941451645843,0.30950555459893614,0.4566126537020811,0.6722155097808195,0.42329325445996996,0.43961617025068134,0.45520386615500247,0.3785193864111357,0.2791719223771748,0.4769413601476387,0.5135859424081657,0.49474949314613476,0.4855121438052113,0.5043040870850387,0.6022841471550764
open,0.48095538140707833,0.442591742291273,0.4718874515111914,0.5579346759756776,0.641202687854325,0.43718562608308215,0.5098933787028884,0.5338357441935959,0.4007421993271177,0.5020417167212918,0.3534326142657905,0.3230949696260601,0.5366746407892257,0.4616125258669217,0.5202280407621219,0.49821050229916497,0.40235999513362025,0.49547456980356636,0.37668986949851446,0.6390972358001401,0.36440296551400364,0.48042147290314186,0.39577284119527517,0.5570421173360796,0.4668568628718497,0.448133328037879,0.5853201545051554,0.5029430591677552,0.5516644445935968,0.4018674063482535,0.3595183056072493,0.5107207962040133,0.46811536445052687,0.5626434672453944,0.492009154733745,0.5205075339234629,0.33766174700587565,0.6888436939614256,0.4835758014967968,0.5697586970339199,0.41639083297803736,0.5308009902217341,0.36971552364752547,0.5452067838259671,0.4644025915614167,0.5029190503935568,0.5697974030130097,0.37674596887797196,0.43155082693872027,0.5457324281086765,0.7098221474546746,0.4861917665338518,0.5591136117923933,0.489302853014152,0.69422455947563,0.32527783330347443,0.5094621044669359,0.3374455966437939,0.2493428429463283,0.5297462053117816,0.5139497796147459,0.4715163062257799,0.4893805909960247
open,0.8098299434071258,0.47418248619685655,0.5510124361250075,0.4350635180386119,0.5295232575040603,0.47617663249443826,0.45894815172702697,0.6818898532200325,0.6177184963184339,0.5136746647399231,0.2695788064056033,0.46389907767474303,0.7703027564405084,0.4769338333360292,0.6103217572053659,0.6441942401952601,0.5218963915855975,0.41581783681318474,0.25646876682171116,0.5684163208608954,0.4185243997176452,0.5176150451887692,0.3750179660410636,0.47347624595297977,0.5033719054901054,0.5268593581044297,0.38851778126475855,0.6196910948761353,0.44031052152680283,0.3325530539546755,0.4890976580036536,0.503437530902646,0.5160589433171759,0.6362132403685079,0.4763551163264141,0.48803803756312286,0.3896815618766907,0.5820553502887897,0.5184309064078103,0.45799722727058373,0.30953253065345365,0.6444412195055087,0.3772320035543943,0.44087219906302944,0.5358344511076003,0.38034420713833134,0.35064902217468563,0.2876052417299335,0.5720996952905636,0.4454813755273678,0.7927270092473331,0.40056449343691264,0.40785489765710786,0.44346070297145984,0.5243134655138489,0.4529796661214689,0.5612332214002512,0.40214116100113456,0.3618408281536419,0.32017852605908925,0.2776425832062803,0.4481930980524943,0.4699019687606778
open,0.4368562972516817,0.6243405797187163,0.6228030209608135,0.4665197012555498,0.3206078886808037,0.4433294891944947,0.44001786060829384,0.4342865037721942,0.4302281096101755,0.43465371042751927,0.46134583841022403,0.4364458901184443,0.5208322508625592,0.5360368715904861,0.408935491281751,0.6271065326007034,0.4019937698159386,0.3382199386184663,0.5380778071365052,0.41825918655856603,0.5321291470757388,0.25963313988994696,0.6392455941483067,0.5672293408040402,0.3499523450836998,0.35212228761537145,0.6672265904097527,0.4262620096502041,0.41658151512673763,0.2733947905850717,0.4649221794398446,0.4772280385164247,0.5715493096769485,0.3600921571815524,0.34797132077593906,0.5450962634776477,0.6006730071227064,0.3428847648882117,0.6081514086299742,0.5037541841486821,0.6091805339074645,0.49297796384823833,0.24777220825120494,0.4848032617683961,0.606014381867127,0.41062539809162857,0.4612035031092548,0.4823866496449022,0.21004861201315178,0.6671347575437476,0.40986243201028255,0.5505735432472799,0.4913298863851791,0.625761905635936,0.5406056122428081,0.4765075728479025,0.41064849074807197,0.5797850701382139,0.3126558696045383,0.5645890420275892,0.3900955248445127,0.625228366195664,0.5161299542662695
